PedidoID,DataHoraVenda,ClienteID,ProdutoID,Canal,Qtde,PrecoUnitario,DescontoPct,ValorBruto,ValorDesconto,ValorLiquido
PED0037609,2025-06-18 09:22:44,CLI001809,PROD000031,Ecommerce,1,996.46,0.114,996.46,113.6,882.86
PED0035685,2024-02-02 17:06:06,CLI000461,PROD000039,Ecommerce,2,79.13,0.137,158.26,21.68,136.58
PED0003166,2024-12-25 11:11:57,CLI000297,PROD000011,Ecommerce,1,144.79,0.021,144.79,3.04,141.75
PED0042974,2025-05-19 14:51:49,CLI001902,PROD000085,Ecommerce,1,941.71,0.064,941.71,60.27,881.44
PED0024098,2025-07-04 20:03:45,CLI001934,PROD000017,Ecommerce,1,492.09,0.044,492.09,21.65,470.44
PED0006050,2025-08-07 18:11:45,CLI001064,PROD000109,Ecommerce,1,1177.58,0.016,1177.58,18.84,1158.74
PED0014747,2023-11-08 15:27:27,CLI001279,PROD000076,Ecommerce,4,319.59,0.11,1278.36,140.62,1137.74
PED0026155,2025-02-23 05:31:16,CLI000051,PROD000133,Ecommerce,1,320.34,0.035,320.34,11.21,309.13
PED0000754,2023-12-20 08:06:36,CLI000897,PROD000099,Loja Física,1,332.75,0.027,332.75,8.98,323.77
PED0017851,2024-11-03 16:23:05,CLI000091,PROD000045,Ecommerce,1,204.05,0.07,204.05,14.28,189.77
PED0043628,2024-07-09 13:10:25,CLI001013,PROD000088,Ecommerce,1,819.78,0.0,819.78,0.0,819.78
PED0031684,2025-07-12 11:19:38,CLI001554,PROD000078,Marketplace,2,276.33,0.019,552.66,10.5,542.16
PED0040760,2024-07-31 11:08:27,CLI001742,PROD000061,Ecommerce,1,965.97,0.13,965.97,125.58,840.39
PED0043026,2024-11-22 15:42:50,CLI001865,PROD000071,Marketplace,1,899.43,0.065,899.43,58.46,840.97
PED0023710,2025-07-01 05:05:21,CLI001646,PROD000127,Ecommerce,2,1169.09,0.121,2338.18,282.92,2055.26
PED0019912,2024-09-26 17:10:45,CLI000712,PROD000066,Loja Física,1,104.45,0.0,104.45,0.0,104.45
PED0024854,2024-10-10 14:07:10,CLI000558,PROD000012,Loja Física,2,619.27,0.137,1238.54,169.68,1068.86
PED0008026,2024-12-17 02:28:48,CLI001641,PROD000123,Marketplace,1,988.92,0.034,988.92,33.62,955.3
PED0004921,2024-12-11 08:13:38,CLI001128,PROD000108,Ecommerce,1,378.43,0.125,378.43,47.3,331.13
PED0020289,2023-11-27 10:49:35,CLI001688,PROD000083,Ecommerce,1,399.14,0.047,399.14,18.76,380.38
PED0010260,2024-08-10 06:22:55,CLI001394,PROD000129,Loja Física,2,1190.29,0.059,2380.58,140.45,2240.13
PED0029368,2023-11-16 15:07:18,CLI001295,PROD000086,Ecommerce,2,752.04,0.09,1504.08,135.37,1368.71
PED0016190,2024-03-16 22:07:26,CLI000840,PROD000097,Ecommerce,1,368.01,0.011,368.01,4.05,363.96
PED0002565,2023-06-04 13:32:41,CLI001175,PROD000095,Loja Física,1,1232.47,0.047,1232.47,57.93,1174.54
PED0022686,2024-04-21 17:42:52,CLI000016,PROD000025,Marketplace,1,562.16,0.023,562.16,12.93,549.23
PED0021297,2025-01-19 17:11:24,CLI001215,PROD000072,Ecommerce,1,854.77,0.026,854.77,22.22,832.55
PED0041709,2024-02-26 13:27:20,CLI000503,PROD000069,Ecommerce,1,166.76,0.07,166.76,11.67,155.09
PED0001273,2025-07-01 14:50:15,CLI001817,PROD000148,Marketplace,2,466.44,0.171,932.88,159.52,773.36
PED0009579,2025-04-03 17:11:44,CLI000204,PROD000038,Ecommerce,1,636.08,0.017,636.08,10.81,625.27
PED0019109,2025-07-10 17:11:40,CLI001380,PROD000103,Ecommerce,1,706.72,0.045,706.72,31.8,674.92
PED0018435,2024-06-19 19:11:36,CLI001988,PROD000083,Ecommerce,1,436.86,0.089,436.86,38.88,397.98
PED0008351,2025-06-04 11:41:56,CLI001898,PROD000104,Ecommerce,1,512.15,0.0,512.15,0.0,512.15
PED0010631,2025-01-17 11:13:42,CLI001273,PROD000002,Ecommerce,1,354.25,0.117,354.25,41.45,312.8
PED0015016,2023-08-18 12:40:54,CLI000689,PROD000102,Ecommerce,1,210.52,0.053,210.52,11.16,199.36
PED0032575,2024-10-20 19:27:46,CLI001030,PROD000079,Ecommerce,2,1263.6,0.089,2527.2,224.92,2302.28
PED0037523,2025-04-15 15:52:58,CLI000856,PROD000132,Ecommerce,1,1088.52,0.068,1088.52,74.02,1014.5
PED0005762,2024-10-23 17:35:33,CLI001858,PROD000132,Marketplace,2,1012.18,0.013,2024.36,26.32,1998.04
PED0020946,2024-04-09 17:26:15,CLI001916,PROD000121,Ecommerce,1,982.45,0.047,982.45,46.18,936.27
PED0021452,2025-01-03 14:45:44,CLI000210,PROD000016,Loja Física,2,414.22,0.0,828.44,0.0,828.44
PED0031645,2025-04-01 15:05:24,CLI000530,PROD000131,Ecommerce,2,226.12,0.114,452.24,51.56,400.68
PED0043953,2025-05-23 17:58:31,CLI000315,PROD000101,Ecommerce,1,134.69,0.105,134.69,14.14,120.55
PED0017456,2023-09-18 08:42:43,CLI000310,PROD000032,Ecommerce,3,1014.63,0.073,3043.89,222.2,2821.69
PED0030781,2024-09-06 10:25:21,CLI001835,PROD000026,Loja Física,2,1115.1,0.136,2230.2,303.31,1926.89
PED0017453,2024-12-30 18:58:15,CLI001313,PROD000090,Ecommerce,1,901.42,0.044,901.42,39.66,861.76
PED0028811,2024-11-15 13:00:15,CLI001425,PROD000116,Ecommerce,1,1063.53,0.163,1063.53,173.36,890.17
PED0000294,2023-07-02 16:30:12,CLI001937,PROD000142,Ecommerce,1,1201.95,0.055,1201.95,66.11,1135.84
PED0031729,2024-04-27 12:55:31,CLI001626,PROD000044,Marketplace,4,929.46,0.092,3717.84,342.04,3375.8
PED0041227,2024-01-23 18:41:59,CLI001787,PROD000020,Ecommerce,1,1199.58,0.129,1199.58,154.75,1044.83
PED0040979,2025-02-15 15:55:09,CLI000052,PROD000028,Marketplace,2,873.31,0.109,1746.62,190.38,1556.24
PED0000707,2025-07-13 13:59:09,CLI000807,PROD000069,Marketplace,1,155.83,0.16,155.83,24.93,130.9
PED0000353,2025-01-21 20:05:36,CLI000465,PROD000130,Loja Física,1,655.7,0.161,655.7,105.57,550.13
PED0010631,2024-09-14 03:17:20,CLI000354,PROD000068,Ecommerce,1,661.99,0.069,661.99,45.68,616.31
PED0029506,2023-05-19 03:06:49,CLI001529,PROD000111,Marketplace,1,94.31,0.0,94.31,0.0,94.31
PED0001360,2025-03-23 16:12:55,CLI000971,PROD000150,Ecommerce,4,520.62,0.104,2082.48,216.58,1865.9
PED0032339,2025-05-13 16:18:06,CLI000991,PROD000030,Ecommerce,1,761.79,0.027,761.79,20.57,741.22
PED0011100,2025-05-14 00:00:40,CLI000827,PROD000031,Loja Física,4,938.63,0.0,3754.52,0.0,3754.52
PED0009530,2025-07-07 16:49:59,CLI000609,PROD000116,Ecommerce,1,962.32,0.0,962.32,0.0,962.32
PED0030092,2024-05-11 19:24:15,CLI000579,PROD000075,Marketplace,2,361.58,0.112,723.16,80.99,642.17
PED0014367,2025-02-04 01:10:40,CLI000685,PROD000119,Ecommerce,1,291.87,0.035,291.87,10.22,281.65
PED0030813,2024-07-02 07:00:34,CLI000377,PROD000099,Marketplace,1,325.51,0.112,325.51,36.46,289.05
PED0011978,2025-08-04 17:36:29,CLI000660,PROD000009,Marketplace,3,492.42,0.094,1477.26,138.86,1338.4
PED0032648,2025-08-01 17:47:44,CLI000915,PROD000089,Ecommerce,1,587.19,0.028,587.19,16.44,570.75
PED0004297,2023-10-21 08:06:31,CLI001611,PROD000110,Ecommerce,2,319.26,0.072,638.52,45.97,592.55
PED0030899,2025-02-17 10:48:35,CLI000224,PROD000094,Ecommerce,1,922.38,0.139,922.38,128.21,794.17
PED0010122,2025-05-20 09:13:14,CLI000978,PROD000079,Loja Física,1,1187.38,0.076,1187.38,90.24,1097.14
PED0001882,2024-09-21 16:11:20,CLI001906,PROD000023,Ecommerce,2,935.33,0.098,1870.66,183.32,1687.34
PED0025352,2023-05-13 06:43:03,CLI001212,PROD000135,Ecommerce,1,640.16,0.132,640.16,84.5,555.66
PED0038272,2025-04-03 01:28:54,CLI001910,PROD000063,Ecommerce,1,229.73,0.094,229.73,21.59,208.14
PED0031759,2025-02-14 12:02:38,CLI001367,PROD000134,Ecommerce,1,221.32,0.05,221.32,11.07,210.25
PED0007406,2023-10-08 11:14:34,CLI000794,PROD000041,Loja Física,2,427.68,0.026,855.36,22.24,833.12
PED0021511,2025-01-12 15:58:37,CLI000823,PROD000149,Ecommerce,1,219.4,0.107,219.4,23.48,195.92
PED0032754,2023-05-18 16:39:53,CLI001208,PROD000050,Ecommerce,1,418.95,0.165,418.95,69.13,349.82
PED0038799,2025-04-03 18:44:28,CLI000394,PROD000142,Ecommerce,2,1334.52,0.143,2669.04,381.67,2287.37
PED0036012,2024-01-05 12:07:20,CLI000079,PROD000101,Marketplace,3,119.67,0.025,359.01,8.98,350.03
PED0034742,2024-10-20 12:17:14,CLI001030,PROD000128,Ecommerce,1,74.3,0.0,74.3,0.0,74.3
PED0026836,2025-05-05 09:34:03,CLI000838,PROD000134,Ecommerce,1,181.8,0.064,181.8,11.64,170.16
PED0039435,2024-10-27 14:34:39,CLI000453,PROD000127,Ecommerce,3,1101.68,0.102,3305.04,337.11,2967.93
PED0044201,2024-04-23 13:01:05,CLI001435,PROD000123,Ecommerce,3,1034.74,0.039,3104.22,121.06,2983.16
PED0003192,2024-01-29 14:31:59,CLI001263,PROD000005,Loja Física,1,809.2,0.09,809.2,72.83,736.37
PED0031628,2025-02-04 20:03:42,CLI000937,PROD000123,Ecommerce,1,1022.23,0.074,1022.23,75.65,946.58
PED0004634,2023-09-30 10:57:21,CLI000353,PROD000017,Ecommerce,1,585.22,0.139,585.22,81.35,503.87
PED0027382,2023-09-10 21:58:25,CLI001421,PROD000081,Ecommerce,2,513.32,0.096,1026.64,98.56,928.08
PED0037253,2023-08-25 10:35:05,CLI001678,PROD000086,Loja Física,3,913.57,0.0,2740.71,0.0,2740.71
PED0035974,2025-06-26 05:09:16,CLI001227,PROD000139,Marketplace,1,822.83,0.2,822.83,164.57,658.26
PED0021599,2025-07-11 01:21:33,CLI001702,PROD000009,Ecommerce,1,492.15,0.035,492.15,17.23,474.92
PED0003119,2025-04-05 13:18:10,CLI000533,PROD000129,Marketplace,1,1016.39,0.167,1016.39,169.74,846.65
PED0012083,2024-09-26 19:27:57,CLI001618,PROD000081,Marketplace,2,513.19,0.077,1026.38,79.03,947.35
PED0020627,2024-07-16 19:53:47,CLI000812,PROD000128,Ecommerce,1,69.21,0.0,69.21,0.0,69.21
PED0043287,2024-05-21 09:43:54,CLI000620,PROD000063,Loja Física,2,187.24,0.0,374.48,0.0,374.48
PED0006373,2024-03-13 04:59:19,CLI000461,PROD000085,Ecommerce,4,918.8,0.066,3675.2,242.56,3432.64
PED0027585,2024-05-11 13:04:06,CLI000579,PROD000096,Ecommerce,3,1077.81,0.062,3233.43,200.47,3032.96
PED0038983,2024-09-22 21:04:19,CLI000686,PROD000094,Ecommerce,1,1004.69,0.071,1004.69,71.33,933.36
PED0035231,2025-01-09 11:22:35,CLI000008,PROD000086,Ecommerce,4,819.71,0.166,3278.84,544.29,2734.55
PED0033175,2024-07-02 09:36:37,CLI000918,PROD000123,Marketplace,2,809.13,0.089,1618.26,144.03,1474.23
PED0022612,2024-04-14 10:27:09,CLI000779,PROD000025,Loja Física,1,693.33,0.098,693.33,67.95,625.38
PED0004835,2024-12-04 18:56:13,CLI001886,PROD000108,Loja Física,1,345.06,0.0,345.06,0.0,345.06
PED0020128,2024-01-27 14:29:27,CLI000388,PROD000127,Marketplace,2,1065.97,0.09,2131.94,191.87,1940.07
PED0020167,2024-11-14 17:33:53,CLI001900,PROD000124,Ecommerce,1,651.23,0.08,651.23,52.1,599.13
PED0036765,2024-04-19 15:40:43,CLI001659,PROD000041,Ecommerce,2,359.17,0.07,718.34,50.28,668.06
PED0016706,2023-10-06 00:01:04,CLI000886,PROD000098,Ecommerce,2,718.99,0.045,1437.98,64.71,1373.27
PED0036804,2024-09-04 22:36:09,CLI001164,PROD000051,Loja Física,2,496.17,0.036,992.34,35.72,956.62
PED0031076,2025-04-03 19:10:35,CLI000857,PROD000002,Loja Física,2,425.74,0.077,851.48,65.56,785.92
PED0010341,2024-07-13 12:07:15,CLI001717,PROD000114,Ecommerce,2,729.24,0.029,1458.48,42.3,1416.18
PED0031514,2024-02-18 02:34:29,CLI001973,PROD000064,Ecommerce,2,844.29,0.059,1688.58,99.63,1588.95
PED0036569,2025-06-30 17:32:15,CLI000724,PROD000038,Ecommerce,2,585.15,0.095,1170.3,111.18,1059.12
PED0022859,2024-04-07 18:13:05,CLI001879,PROD000141,Marketplace,1,821.25,0.047,821.25,38.6,782.65
PED0002908,2024-10-06 13:44:48,CLI001630,PROD000058,Ecommerce,1,1133.72,0.128,1133.72,145.12,988.6
PED0006320,2024-06-24 10:20:48,CLI000788,PROD000060,Loja Física,1,1302.68,0.098,1302.68,127.66,1175.02
PED0032248,2023-09-21 17:44:43,CLI000160,PROD000114,Ecommerce,1,652.56,0.046,652.56,30.02,622.54
PED0033098,2023-08-10 16:56:11,CLI000352,PROD000073,Ecommerce,1,506.66,0.023,506.66,11.65,495.01
PED0043066,2024-09-13 05:24:33,CLI001824,PROD000132,Ecommerce,1,926.38,0.057,926.38,52.8,873.58
PED0014609,2024-07-09 14:38:03,CLI000768,PROD000059,Marketplace,1,657.9,0.067,657.9,44.08,613.82
PED0028772,2024-03-09 14:13:38,CLI001465,PROD000087,Marketplace,1,965.66,0.061,965.66,58.91,906.75
PED0017938,2024-11-30 15:07:41,CLI000220,PROD000053,Loja Física,1,28.07,0.072,28.07,2.02,26.05
PED0015797,2024-10-03 15:46:48,CLI001853,PROD000065,Ecommerce,1,471.38,0.144,471.38,67.88,403.5
PED0006233,2023-11-27 05:58:41,CLI001830,PROD000141,Loja Física,1,873.74,0.13,873.74,113.59,760.15
PED0002080,2025-02-28 20:22:17,CLI000257,PROD000054,Ecommerce,1,751.3,0.07,751.3,52.59,698.71
PED0030786,2024-04-05 12:40:37,CLI000695,PROD000144,Ecommerce,1,996.56,0.052,996.56,51.82,944.74
PED0024579,2024-06-16 21:53:43,CLI001949,PROD000069,Loja Física,1,158.84,0.099,158.84,15.73,143.11
PED0022975,2023-12-28 15:21:57,CLI001416,PROD000046,Ecommerce,1,204.01,0.102,204.01,20.81,183.2
PED0026420,2024-06-13 10:09:17,CLI001984,PROD000054,Ecommerce,3,808.37,0.069,2425.11,167.33,2257.78
PED0027865,2023-12-10 07:22:27,CLI000086,PROD000030,Ecommerce,1,889.77,0.041,889.77,36.48,853.29
PED0013211,2024-06-24 09:30:09,CLI000727,PROD000131,Marketplace,3,248.82,0.058,746.46,43.29,703.17
PED0033645,2024-08-20 03:55:02,CLI001018,PROD000090,Ecommerce,1,1012.34,0.0,1012.34,0.0,1012.34
PED0034776,2025-08-08 06:49:25,CLI000396,PROD000142,Ecommerce,1,1025.08,0.171,1025.08,175.29,849.79
PED0015668,2025-04-02 11:16:31,CLI000602,PROD000085,Marketplace,2,803.93,0.047,1607.86,75.57,1532.29
PED0036040,2024-03-20 19:23:58,CLI001634,PROD000050,Ecommerce,1,390.46,0.0,390.46,0.0,390.46
PED0030241,2023-11-03 14:42:18,CLI001347,PROD000058,Ecommerce,1,1204.47,0.053,1204.47,63.84,1140.63
PED0016296,2024-02-09 13:23:27,CLI000061,PROD000128,Marketplace,5,65.8,0.089,329.0,29.28,299.72
PED0030850,2024-11-08 17:16:15,CLI000232,PROD000137,Ecommerce,1,1264.78,0.086,1264.78,108.77,1156.01
PED0004316,2025-06-22 15:51:47,CLI001751,PROD000144,Ecommerce,1,1001.74,0.047,1001.74,47.08,954.66
PED0003674,2024-12-20 18:37:48,CLI000306,PROD000021,Loja Física,2,600.88,0.021,1201.76,25.24,1176.52
PED0000638,2024-01-03 14:16:39,CLI001458,PROD000064,Marketplace,1,653.64,0.0,653.64,0.0,653.64
PED0015923,2025-05-31 03:03:33,CLI000431,PROD000068,Loja Física,1,570.51,0.149,570.51,85.01,485.5
PED0024970,2023-09-18 08:39:18,CLI001920,PROD000116,Ecommerce,1,966.26,0.013,966.26,12.56,953.7
PED0014267,2023-10-28 19:03:45,CLI000555,PROD000016,Loja Física,2,403.29,0.053,806.58,42.75,763.83
PED0001673,2024-07-21 15:30:18,CLI001612,PROD000091,Marketplace,1,784.26,0.1,784.26,78.43,705.83
PED0007361,2024-11-08 19:32:58,CLI000001,PROD000002,Ecommerce,1,330.47,0.078,330.47,25.78,304.69
PED0014109,2024-06-21 09:12:56,CLI001022,PROD000138,Marketplace,1,155.49,0.021,155.49,3.27,152.22
PED0038996,2023-09-05 19:07:05,CLI001971,PROD000138,Ecommerce,1,179.1,0.0,179.1,0.0,179.1
PED0033498,2024-08-10 10:34:58,CLI000565,PROD000078,Ecommerce,1,256.86,0.045,256.86,11.56,245.3
PED0037515,2025-06-21 12:01:42,CLI000977,PROD000072,Ecommerce,1,951.14,0.078,951.14,74.19,876.95
PED0036304,2025-01-22 14:57:24,CLI000770,PROD000036,Ecommerce,2,294.82,0.034,589.64,20.05,569.59
PED0024329,2024-11-15 12:01:26,CLI000964,PROD000056,Loja Física,1,373.48,0.122,373.48,45.56,327.92
PED0023753,2025-06-17 20:27:46,CLI001194,PROD000149,Ecommerce,2,274.47,0.0,548.94,0.0,548.94
PED0011368,2023-07-22 14:36:37,CLI000225,PROD000048,Ecommerce,1,608.4,0.111,608.4,67.53,540.87
PED0000731,2024-02-13 15:16:19,CLI000431,PROD000005,Ecommerce,3,814.7,0.019,2444.1,46.44,2397.66
PED0024114,2023-03-26 18:11:45,CLI000582,PROD000006,Ecommerce,1,337.32,0.139,337.32,46.89,290.43
PED0034758,2025-06-05 13:36:19,CLI001921,PROD000092,Ecommerce,2,576.33,0.09,1152.66,103.74,1048.92
PED0036411,2025-07-04 15:59:07,CLI000260,PROD000073,Ecommerce,3,478.64,0.065,1435.92,93.33,1342.59
PED0012705,2025-06-30 15:20:31,CLI000724,PROD000002,Ecommerce,3,432.68,0.101,1298.04,131.1,1166.94
PED0027655,2024-08-14 12:08:18,CLI000217,PROD000071,Ecommerce,3,890.34,0.006,2671.02,16.03,2654.99
PED0025764,2024-02-25 21:59:58,CLI000851,PROD000135,Ecommerce,1,622.47,0.097,622.47,60.38,562.09
PED0044067,2025-07-04 20:12:58,CLI000573,PROD000019,Ecommerce,3,822.68,0.0,2468.04,0.0,2468.04
PED0005051,2025-03-19 21:15:46,CLI000443,PROD000086,Loja Física,1,727.96,0.2,727.96,145.59,582.37
PED0006500,2025-02-10 10:48:43,CLI000337,PROD000109,Marketplace,1,905.6,0.032,905.6,28.98,876.62
PED0007497,2024-09-09 20:18:33,CLI000699,PROD000142,Marketplace,1,1055.31,0.087,1055.31,91.81,963.5
PED0026858,2025-02-08 13:04:12,CLI001551,PROD000075,Ecommerce,1,347.38,0.004,347.38,1.39,345.99
PED0005138,2024-09-15 11:37:49,CLI001104,PROD000014,Loja Física,1,1140.58,0.103,1140.58,117.48,1023.1
PED0031878,2024-08-17 20:04:58,CLI000095,PROD000013,Loja Física,2,1111.38,0.073,2222.76,162.26,2060.5
PED0018001,2025-08-09 06:52:36,CLI000393,PROD000027,Ecommerce,2,1235.04,0.0,2470.08,0.0,2470.08
PED0026833,2024-04-07 06:37:44,CLI000507,PROD000074,Ecommerce,1,1342.06,0.098,1342.06,131.52,1210.54
PED0040291,2024-11-15 11:32:21,CLI000671,PROD000035,Ecommerce,1,364.67,0.04,364.67,14.59,350.08
PED0038303,2025-05-23 15:52:29,CLI001568,PROD000121,Loja Física,1,765.86,0.105,765.86,80.42,685.44
PED0022022,2025-05-03 03:43:48,CLI000368,PROD000030,Ecommerce,1,955.54,0.123,955.54,117.53,838.01
PED0029676,2024-04-26 18:28:07,CLI000292,PROD000077,Ecommerce,1,625.38,0.058,625.38,36.27,589.11
PED0029060,2023-12-19 09:38:34,CLI001270,PROD000138,Ecommerce,1,161.96,0.056,161.96,9.07,152.89
PED0008200,2024-03-12 18:45:46,CLI000680,PROD000040,Ecommerce,1,89.39,0.043,89.39,3.84,85.55
PED0026517,2023-10-16 10:13:56,CLI001304,PROD000025,Marketplace,4,689.56,0.0,2758.24,0.0,2758.24
PED0041245,2025-06-09 02:05:33,CLI000567,PROD000002,Loja Física,1,442.3,0.08,442.3,35.38,406.92
PED0024427,2024-06-13 10:06:10,CLI000058,PROD000148,Marketplace,1,517.82,0.024,517.82,12.43,505.39
PED0002904,2024-06-01 20:35:16,CLI000493,PROD000041,Marketplace,2,356.92,0.1,713.84,71.38,642.46
PED0036532,2025-06-18 19:37:08,CLI000338,PROD000034,Ecommerce,2,958.78,0.044,1917.56,84.37,1833.19
PED0000969,2025-05-15 22:50:11,CLI001062,PROD000032,Ecommerce,3,927.9,0.0,2783.7,0.0,2783.7
PED0019736,2024-07-14 09:53:45,CLI001176,PROD000131,Marketplace,1,202.42,0.076,202.42,15.38,187.04
PED0013747,2023-10-11 17:55:50,CLI001243,PROD000059,Loja Física,2,714.14,0.078,1428.28,111.41,1316.87
PED0039317,2024-10-02 15:42:59,CLI001929,PROD000085,Marketplace,1,928.24,0.065,928.24,60.34,867.9
PED0036066,2024-04-02 02:53:54,CLI000294,PROD000124,Marketplace,2,705.83,0.033,1411.66,46.58,1365.08
PED0043322,2024-11-09 14:27:13,CLI001567,PROD000122,Ecommerce,1,148.57,0.2,148.57,29.71,118.86
PED0016946,2024-12-24 14:41:36,CLI000245,PROD000088,Marketplace,1,866.96,0.042,866.96,36.41,830.55
PED0036009,2024-11-15 15:44:49,CLI000964,PROD000017,Ecommerce,1,510.59,0.0,510.59,0.0,510.59
PED0032453,2025-06-05 14:54:35,CLI001293,PROD000088,Ecommerce,2,697.17,0.095,1394.34,132.46,1261.88
PED0024088,2024-07-18 03:59:58,CLI001084,PROD000084,Ecommerce,1,534.65,0.0,534.65,0.0,534.65
PED0013658,2024-01-03 09:16:44,CLI001386,PROD000030,Marketplace,2,732.79,0.073,1465.58,106.99,1358.59
PED0026595,2025-05-24 10:23:28,CLI000855,PROD000111,Marketplace,2,81.61,0.094,163.22,15.34,147.88
PED0013845,2024-06-12 18:16:38,CLI001790,PROD000145,Ecommerce,1,436.56,0.06,436.56,26.19,410.37
PED0029767,2024-10-05 12:10:38,CLI000633,PROD000011,Ecommerce,1,139.25,0.062,139.25,8.63,130.62
PED0027825,2024-07-03 09:27:37,CLI001633,PROD000048,Loja Física,4,633.68,0.0,2534.72,0.0,2534.72
PED0016469,2024-10-27 19:30:17,CLI000453,PROD000037,Ecommerce,1,1172.0,0.032,1172.0,37.5,1134.5
PED0041271,2025-05-20 16:17:04,CLI001936,PROD000135,Ecommerce,1,623.1,0.191,623.1,119.01,504.09
PED0015639,2025-03-15 10:49:14,CLI000278,PROD000116,Ecommerce,1,882.0,0.115,882.0,101.43,780.57
PED0013757,2025-06-07 22:37:59,CLI000318,PROD000091,Ecommerce,1,758.33,0.105,758.33,79.62,678.71
PED0042431,2024-10-17 15:13:15,CLI001779,PROD000056,Ecommerce,3,350.41,0.0,1051.23,0.0,1051.23
PED0019336,2025-07-03 12:39:06,CLI000965,PROD000123,Loja Física,1,1025.62,0.112,1025.62,114.87,910.75
PED0037543,2023-08-27 18:29:29,CLI000184,PROD000038,Ecommerce,1,588.24,0.069,588.24,40.59,547.65
PED0026308,2025-04-06 08:33:14,CLI001475,PROD000044,Ecommerce,1,927.2,0.126,927.2,116.83,810.37
PED0010642,2025-05-24 08:23:16,CLI000278,PROD000047,Marketplace,1,287.93,0.092,287.93,26.49,261.44
PED0032886,2023-11-16 16:03:20,CLI001243,PROD000008,Ecommerce,1,894.55,0.112,894.55,100.19,794.36
PED0001030,2025-01-18 09:25:42,CLI000599,PROD000148,Ecommerce,3,572.88,0.027,1718.64,46.4,1672.24
PED0031817,2024-09-23 04:58:22,CLI000711,PROD000038,Ecommerce,1,583.6,0.0,583.6,0.0,583.6
PED0032216,2025-03-18 13:17:52,CLI001155,PROD000065,Ecommerce,1,560.86,0.037,560.86,20.75,540.11
PED0039429,2024-07-06 14:11:34,CLI000589,PROD000019,Ecommerce,1,1016.36,0.038,1016.36,38.62,977.74
PED0009387,2024-08-14 12:12:04,CLI001339,PROD000121,Ecommerce,3,837.72,0.012,2513.16,30.16,2483.0
PED0019812,2024-08-21 09:15:37,CLI001457,PROD000053,Ecommerce,1,28.64,0.067,28.64,1.92,26.72
PED0015636,2025-03-20 22:23:50,CLI001151,PROD000018,Ecommerce,3,1141.6,0.089,3424.8,304.81,3119.99
PED0022626,2025-05-18 17:47:40,CLI001446,PROD000125,Ecommerce,3,256.05,0.037,768.15,28.42,739.73
PED0026345,2025-02-14 19:13:21,CLI001785,PROD000076,Marketplace,1,304.4,0.103,304.4,31.35,273.05
PED0000224,2023-06-01 12:47:19,CLI000210,PROD000057,Ecommerce,2,969.01,0.02,1938.02,38.76,1899.26
PED0017193,2024-07-01 21:30:25,CLI000752,PROD000087,Ecommerce,1,1080.73,0.0,1080.73,0.0,1080.73
PED0027938,2025-02-01 13:35:00,CLI001673,PROD000098,Ecommerce,1,745.35,0.127,745.35,94.66,650.69
PED0008814,2024-12-11 12:09:33,CLI001820,PROD000062,Loja Física,2,1060.63,0.023,2121.26,48.79,2072.47
PED0041494,2024-12-01 13:11:05,CLI000892,PROD000118,Loja Física,2,503.98,0.0,1007.96,0.0,1007.96
PED0003134,2024-09-27 01:07:55,CLI001577,PROD000147,Ecommerce,2,766.96,0.064,1533.92,98.17,1435.75
PED0004860,2024-07-16 15:56:36,CLI001473,PROD000010,Ecommerce,1,57.07,0.126,57.07,7.19,49.88
PED0013404,2024-05-01 05:35:47,CLI000920,PROD000076,Ecommerce,4,272.55,0.054,1090.2,58.87,1031.33
PED0018524,2024-02-02 15:51:57,CLI000021,PROD000061,Ecommerce,1,1080.4,0.111,1080.4,119.92,960.48
PED0002144,2023-05-10 15:30:01,CLI001104,PROD000052,Ecommerce,1,261.51,0.082,261.51,21.44,240.07
PED0003545,2024-02-22 20:57:41,CLI000654,PROD000013,Ecommerce,1,1227.25,0.0,1227.25,0.0,1227.25
PED0030328,2023-08-22 20:12:58,CLI000588,PROD000056,Ecommerce,2,345.08,0.103,690.16,71.09,619.07
PED0043793,2025-06-26 14:13:02,CLI001656,PROD000135,Ecommerce,1,567.35,0.052,567.35,29.5,537.85
PED0004849,2024-11-01 19:46:19,CLI000883,PROD000018,Marketplace,1,1189.04,0.036,1189.04,42.81,1146.23
PED0028623,2025-03-05 23:03:07,CLI000103,PROD000062,Ecommerce,2,1039.64,0.026,2079.28,54.06,2025.22
PED0022109,2025-04-17 11:25:07,CLI001454,PROD000010,Loja Física,1,60.62,0.059,60.62,3.58,57.04
PED0033566,2024-12-22 09:33:14,CLI001517,PROD000036,Marketplace,2,333.86,0.051,667.72,34.05,633.67
PED0000782,2025-04-03 15:22:39,CLI000791,PROD000014,Ecommerce,1,976.74,0.003,976.74,2.93,973.81
PED0027924,2025-03-16 11:49:50,CLI001349,PROD000031,Ecommerce,1,887.78,0.051,887.78,45.28,842.5
PED0032321,2024-02-04 10:28:37,CLI001074,PROD000059,Ecommerce,1,688.92,0.067,688.92,46.16,642.76
PED0042157,2024-07-25 17:59:17,CLI000567,PROD000057,Ecommerce,1,958.57,0.002,958.57,1.92,956.65
PED0017184,2025-04-28 17:57:19,CLI001274,PROD000085,Ecommerce,3,971.56,0.0,2914.68,0.0,2914.68
