PedidoID,DataHoraVenda,ClienteID,ProdutoID,Canal,Qtde,PrecoUnitario,DescontoPct,ValorBruto,ValorDesconto,ValorLiquido
PED0008708,2025-03-23 03:30:03,CLI001508,PROD000068,Loja Física,1,593.21,0.045,593.21,26.69,566.52
PED0022657,2025-07-18 06:13:17,CLI000839,PROD000034,Ecommerce,2,1213.86,0.0,2427.72,0.0,2427.72
PED0040267,2023-08-03 00:57:41,CLI001672,PROD000112,Ecommerce,1,562.57,0.074,562.57,41.63,520.94
PED0023280,2023-12-11 03:25:10,CLI001169,PROD000108,Ecommerce,1,338.97,0.095,338.97,32.2,306.77
PED0026551,2023-10-03 07:17:23,CLI000814,PROD000069,Marketplace,2,174.16,0.0,348.32,0.0,348.32
PED0022299,2024-11-12 18:55:14,CLI000634,PROD000009,Ecommerce,1,477.5,0.148,477.5,70.67,406.83
PED0005495,2024-09-14 13:14:43,CLI000455,PROD000028,Ecommerce,4,820.98,0.102,3283.92,334.96,2948.96
PED0038541,2025-07-15 04:01:16,CLI001457,PROD000055,Ecommerce,1,869.97,0.007,869.97,6.09,863.88
PED0018098,2024-07-11 13:09:58,CLI000144,PROD000004,Ecommerce,1,74.9,0.051,74.9,3.82,71.08
PED0028247,2023-05-25 01:27:24,CLI001854,PROD000020,Ecommerce,1,962.75,0.127,962.75,122.27,840.48
PED0003253,2024-11-05 13:07:46,CLI000357,PROD000124,Ecommerce,2,734.37,0.044,1468.74,64.62,1404.12
PED0042915,2024-02-06 17:06:48,CLI000597,PROD000149,Ecommerce,1,284.41,0.067,284.41,19.06,265.35
PED0038894,2024-06-21 12:23:05,CLI001369,PROD000098,Ecommerce,4,804.88,0.076,3219.52,244.68,2974.84
PED0012006,2025-02-02 18:47:16,CLI001499,PROD000109,Loja Física,2,948.34,0.0,1896.68,0.0,1896.68
PED0025748,2023-12-03 14:59:04,CLI001771,PROD000115,Marketplace,1,261.97,0.07,261.97,18.34,243.63
PED0021469,2024-06-17 16:00:33,CLI000158,PROD000115,Marketplace,1,312.72,0.083,312.72,25.96,286.76
PED0016727,2023-12-24 15:28:26,CLI000398,PROD000032,Ecommerce,1,1155.34,0.116,1155.34,134.02,1021.32
PED0029853,2024-12-15 09:19:35,CLI001218,PROD000136,Ecommerce,3,162.39,0.062,487.17,30.2,456.97
PED0043370,2025-07-02 14:21:26,CLI001109,PROD000004,Loja Física,2,79.81,0.014,159.62,2.23,157.39
PED0035626,2024-12-16 19:22:57,CLI000415,PROD000149,Ecommerce,1,240.2,0.069,240.2,16.57,223.63
PED0031239,2023-11-28 05:39:51,CLI000775,PROD000022,Ecommerce,1,501.02,0.128,501.02,64.13,436.89
PED0035209,2025-02-04 03:24:15,CLI000503,PROD000140,Marketplace,1,704.55,0.046,704.55,32.41,672.14
PED0024492,2024-11-30 17:35:14,CLI001143,PROD000071,Marketplace,1,904.13,0.138,904.13,124.77,779.36
PED0017514,2025-04-27 01:56:20,CLI001758,PROD000023,Ecommerce,1,926.92,0.029,926.92,26.88,900.04
PED0002383,2025-02-04 11:02:07,CLI000937,PROD000107,Ecommerce,4,1045.39,0.01,4181.56,41.82,4139.74
PED0023031,2024-01-16 08:04:50,CLI000425,PROD000050,Ecommerce,1,392.37,0.037,392.37,14.52,377.85
PED0032774,2024-06-26 15:43:17,CLI000029,PROD000130,Ecommerce,3,699.43,0.073,2098.29,153.18,1945.11
PED0037692,2024-03-20 13:07:34,CLI001894,PROD000012,Ecommerce,2,664.42,0.016,1328.84,21.26,1307.58
PED0027389,2025-03-14 02:22:20,CLI000750,PROD000097,Ecommerce,1,359.57,0.024,359.57,8.63,350.94
PED0044331,2024-02-04 10:51:54,CLI001165,PROD000027,Ecommerce,1,1041.86,0.031,1041.86,32.3,1009.56
PED0019247,2024-06-19 20:13:36,CLI000915,PROD000035,Ecommerce,1,445.56,0.041,445.56,18.27,427.29
PED0019592,2025-01-31 14:39:34,CLI001096,PROD000146,Ecommerce,2,210.63,0.048,421.26,20.22,401.04
PED0013158,2025-07-28 19:48:36,CLI001970,PROD000055,Ecommerce,3,968.92,0.094,2906.76,273.24,2633.52
PED0033722,2025-01-20 16:20:34,CLI001032,PROD000018,Marketplace,1,1313.43,0.11,1313.43,144.48,1168.95
PED0024446,2024-07-13 21:17:36,CLI000827,PROD000113,Ecommerce,2,759.88,0.183,1519.76,278.12,1241.64
PED0017588,2023-06-24 17:34:33,CLI001188,PROD000125,Ecommerce,1,293.36,0.0,293.36,0.0,293.36
PED0022778,2024-03-26 06:57:16,CLI000425,PROD000125,Ecommerce,1,298.08,0.129,298.08,38.45,259.63
PED0030496,2024-08-31 19:46:16,CLI001141,PROD000075,Marketplace,1,315.82,0.162,315.82,51.16,264.66
PED0014651,2023-08-12 06:45:14,CLI001703,PROD000072,Ecommerce,1,806.86,0.04,806.86,32.27,774.59
PED0018748,2024-01-31 18:53:48,CLI001888,PROD000022,Marketplace,2,556.48,0.041,1112.96,45.63,1067.33
PED0025773,2025-05-14 19:51:01,CLI001171,PROD000061,Marketplace,1,1032.55,0.036,1032.55,37.17,995.38
PED0003942,2023-11-01 11:52:46,CLI001212,PROD000050,Marketplace,1,359.85,0.111,359.85,39.94,319.91
PED0034407,2024-12-19 13:03:56,CLI000454,PROD000023,Ecommerce,1,882.05,0.066,882.05,58.22,823.83
PED0037812,2025-05-20 06:54:38,CLI000499,PROD000037,Ecommerce,1,1127.49,0.03,1127.49,33.82,1093.67
PED0018863,2024-07-21 09:12:41,CLI001612,PROD000139,Marketplace,1,886.05,0.068,886.05,60.25,825.8
PED0017734,2023-12-17 11:49:55,CLI000720,PROD000053,Ecommerce,2,26.26,0.063,52.52,3.31,49.21
PED0004846,2024-08-06 15:43:46,CLI000708,PROD000065,Ecommerce,1,541.42,0.176,541.42,95.29,446.13
PED0016562,2024-07-12 12:18:37,CLI001694,PROD000069,Ecommerce,3,156.79,0.0,470.37,0.0,470.37
PED0024299,2024-08-01 12:50:36,CLI001604,PROD000144,Ecommerce,5,1175.01,0.024,5875.05,141.0,5734.05
PED0026116,2025-01-22 21:07:42,CLI000429,PROD000016,Ecommerce,1,400.62,0.073,400.62,29.25,371.37
PED0011148,2024-12-14 10:22:34,CLI000432,PROD000087,Marketplace,3,925.46,0.038,2776.38,105.5,2670.88
PED0029076,2025-02-20 10:26:50,CLI000113,PROD000093,Loja Física,2,584.26,0.149,1168.52,174.11,994.41
PED0002843,2025-05-25 09:09:30,CLI000693,PROD000130,Ecommerce,2,655.94,0.15,1311.88,196.78,1115.1
PED0036112,2024-03-04 02:39:59,CLI000498,PROD000048,Ecommerce,3,536.56,0.0,1609.68,0.0,1609.68
PED0042266,2024-12-20 03:34:41,CLI001024,PROD000100,Ecommerce,2,185.2,0.063,370.4,23.34,347.06
PED0020322,2023-03-31 12:51:51,CLI001952,PROD000061,Loja Física,2,941.06,0.173,1882.12,325.61,1556.51
PED0029979,2024-03-11 13:43:39,CLI001506,PROD000065,Ecommerce,1,478.24,0.103,478.24,49.26,428.98
PED0036381,2024-10-11 19:09:18,CLI001466,PROD000082,Marketplace,1,583.55,0.0,583.55,0.0,583.55
PED0041341,2025-03-03 17:54:46,CLI001192,PROD000056,Ecommerce,3,302.51,0.158,907.53,143.39,764.14
PED0003950,2024-11-22 20:29:17,CLI000509,PROD000114,Ecommerce,2,654.38,0.058,1308.76,75.91,1232.85
PED0042507,2025-06-18 12:40:59,CLI000946,PROD000070,Ecommerce,2,160.45,0.078,320.9,25.03,295.87
PED0014820,2024-09-30 20:37:01,CLI000367,PROD000038,Ecommerce,1,629.7,0.123,629.7,77.45,552.25
PED0002516,2025-04-15 14:36:25,CLI001879,PROD000144,Loja Física,2,1012.09,0.171,2024.18,346.13,1678.05
PED0019195,2024-08-18 06:21:39,CLI001241,PROD000103,Loja Física,1,886.99,0.0,886.99,0.0,886.99
PED0000081,2025-07-17 17:37:56,CLI001450,PROD000029,Marketplace,1,135.27,0.055,135.27,7.44,127.83
PED0035605,2025-04-25 12:32:46,CLI001532,PROD000054,Marketplace,1,813.74,0.138,813.74,112.3,701.44
PED0008592,2024-08-28 18:00:55,CLI000312,PROD000039,Ecommerce,1,89.78,0.11,89.78,9.88,79.9
PED0008891,2023-10-11 01:47:29,CLI001066,PROD000023,Loja Física,1,808.16,0.039,808.16,31.52,776.64
PED0020388,2023-10-14 10:30:35,CLI001964,PROD000038,Ecommerce,2,676.9,0.061,1353.8,82.58,1271.22
PED0037208,2025-03-04 20:39:33,CLI001555,PROD000035,Ecommerce,1,418.31,0.089,418.31,37.23,381.08
PED0043683,2024-01-11 12:24:56,CLI000335,PROD000078,Ecommerce,1,321.72,0.061,321.72,19.62,302.1
PED0021389,2023-05-06 12:06:19,CLI000151,PROD000053,Marketplace,1,28.48,0.118,28.48,3.36,25.12
PED0035471,2025-03-06 01:00:16,CLI000356,PROD000135,Marketplace,2,565.38,0.056,1130.76,63.32,1067.44
PED0021444,2025-06-03 01:23:55,CLI000337,PROD000045,Ecommerce,4,205.39,0.071,821.56,58.33,763.23
PED0013983,2024-02-15 14:01:28,CLI001233,PROD000132,Ecommerce,1,948.68,0.015,948.68,14.23,934.45
PED0002531,2025-08-06 08:32:16,CLI000054,PROD000098,Marketplace,1,641.03,0.116,641.03,74.36,566.67
PED0043944,2025-01-26 18:34:04,CLI000675,PROD000094,Marketplace,1,960.66,0.114,960.66,109.52,851.14
PED0024231,2024-04-20 13:28:25,CLI001184,PROD000097,Loja Física,1,371.62,0.002,371.62,0.74,370.88
PED0009276,2025-03-09 17:25:20,CLI000145,PROD000046,Ecommerce,1,182.42,0.066,182.42,12.04,170.38
PED0039807,2024-08-24 20:16:11,CLI000468,PROD000128,Ecommerce,2,67.28,0.015,134.56,2.02,132.54
PED0039965,2023-09-18 13:40:20,CLI000492,PROD000004,Ecommerce,2,74.75,0.038,149.5,5.68,143.82
PED0044116,2025-07-01 01:13:05,CLI001103,PROD000136,Marketplace,2,152.0,0.134,304.0,40.74,263.26
PED0003770,2024-04-11 08:38:04,CLI001464,PROD000001,Ecommerce,3,404.15,0.008,1212.45,9.7,1202.75
PED0004761,2024-11-07 09:52:10,CLI001087,PROD000100,Loja Física,1,224.08,0.061,224.08,13.67,210.41
PED0039783,2025-04-05 11:34:15,CLI000844,PROD000004,Loja Física,1,85.88,0.0,85.88,0.0,85.88
PED0044323,2024-12-21 14:15:44,CLI001350,PROD000106,Marketplace,2,1021.75,0.013,2043.5,26.57,2016.93
PED0031168,2025-04-18 19:18:24,CLI000368,PROD000094,Ecommerce,1,961.74,0.0,961.74,0.0,961.74
PED0035478,2025-01-12 18:10:37,CLI001589,PROD000077,Ecommerce,2,729.37,0.0,1458.74,0.0,1458.74
PED0006413,2025-06-01 19:09:55,CLI000296,PROD000029,Loja Física,2,140.87,0.031,281.74,8.73,273.01
PED0003652,2025-02-28 10:24:53,CLI001178,PROD000114,Ecommerce,3,638.25,0.108,1914.75,206.79,1707.96
PED0019682,2025-07-11 18:33:18,CLI001207,PROD000028,Ecommerce,4,862.87,0.074,3451.48,255.41,3196.07
PED0010606,2023-04-23 11:20:47,CLI000681,PROD000116,Ecommerce,1,1102.92,0.113,1102.92,124.63,978.29
PED0031652,2025-03-29 13:25:14,CLI001951,PROD000092,Ecommerce,1,696.07,0.083,696.07,57.77,638.3
PED0041821,2024-06-17 20:23:40,CLI001803,PROD000042,Loja Física,3,296.78,0.0,890.34,0.0,890.34
PED0000558,2025-02-07 14:55:06,CLI001998,PROD000107,Ecommerce,1,1211.24,0.1,1211.24,121.12,1090.12
PED0044251,2025-05-18 13:45:06,CLI001659,PROD000091,Marketplace,1,654.89,0.066,654.89,43.22,611.67
PED0007370,2025-07-04 18:54:21,CLI001167,PROD000039,Loja Física,1,69.82,0.053,69.82,3.7,66.12
PED0015566,2024-10-11 09:11:03,CLI001170,PROD000144,Ecommerce,2,1184.03,0.114,2368.06,269.96,2098.1
PED0038838,2023-12-25 11:53:21,CLI000687,PROD000009,Ecommerce,1,486.23,0.07,486.23,34.04,452.19
PED0024845,2025-01-25 12:33:15,CLI000987,PROD000051,Loja Física,2,575.25,0.013,1150.5,14.96,1135.54
PED0017458,2024-03-11 16:35:55,CLI001195,PROD000132,Marketplace,1,1178.25,0.011,1178.25,12.96,1165.29
PED0016086,2023-07-04 15:04:28,CLI000429,PROD000021,Ecommerce,2,571.99,0.007,1143.98,8.01,1135.97
PED0000168,2024-12-17 23:54:48,CLI000910,PROD000126,Marketplace,1,470.53,0.057,470.53,26.82,443.71
PED0008894,2024-12-11 19:11:27,CLI001355,PROD000032,Ecommerce,1,886.27,0.132,886.27,116.99,769.28
PED0030514,2024-09-29 20:25:20,CLI001529,PROD000117,Ecommerce,1,855.32,0.088,855.32,75.27,780.05
PED0027917,2024-06-19 13:23:35,CLI001710,PROD000121,Ecommerce,1,885.64,0.022,885.64,19.48,866.16
PED0007707,2025-06-06 11:05:53,CLI000548,PROD000037,Ecommerce,2,1133.04,0.043,2266.08,97.44,2168.64
PED0018941,2024-11-16 14:25:22,CLI001587,PROD000034,Ecommerce,1,1284.25,0.045,1284.25,57.79,1226.46
PED0028907,2023-09-22 17:50:41,CLI000076,PROD000127,Ecommerce,1,973.87,0.061,973.87,59.41,914.46
PED0021783,2024-11-06 21:18:45,CLI001781,PROD000032,Ecommerce,1,1050.46,0.068,1050.46,71.43,979.03
PED0035957,2023-12-12 17:09:28,CLI001713,PROD000146,Ecommerce,1,228.21,0.062,228.21,14.15,214.06
PED0042361,2025-06-20 12:57:11,CLI001020,PROD000011,Ecommerce,1,114.8,0.049,114.8,5.63,109.17
PED0014185,2024-07-23 13:29:33,CLI000059,PROD000024,Ecommerce,1,980.05,0.096,980.05,94.08,885.97
PED0001752,2024-11-05 10:52:53,CLI000495,PROD000070,Ecommerce,1,176.23,0.019,176.23,3.35,172.88
PED0029042,2024-03-03 15:47:11,CLI000384,PROD000041,Ecommerce,1,394.51,0.0,394.51,0.0,394.51
PED0011590,2024-01-10 11:56:07,CLI001584,PROD000003,Ecommerce,4,551.81,0.003,2207.24,6.62,2200.62
PED0041704,2024-03-12 14:53:11,CLI000074,PROD000004,Ecommerce,2,74.59,0.0,149.18,0.0,149.18
PED0034765,2025-08-08 13:49:28,CLI001638,PROD000052,Ecommerce,1,235.43,0.103,235.43,24.25,211.18
PED0038996,2024-11-04 17:13:20,CLI000762,PROD000011,Loja Física,2,134.87,0.073,269.74,19.69,250.05
PED0036738,2023-12-15 23:27:45,CLI000425,PROD000017,Ecommerce,1,445.36,0.048,445.36,21.38,423.98
PED0025866,2024-12-20 19:38:26,CLI001481,PROD000064,Ecommerce,4,777.33,0.05,3109.32,155.47,2953.85
PED0027275,2024-12-19 11:48:16,CLI000454,PROD000102,Ecommerce,2,205.26,0.007,410.52,2.87,407.65
PED0003819,2024-06-16 01:36:05,CLI001233,PROD000051,Ecommerce,2,575.06,0.041,1150.12,47.15,1102.97
PED0016281,2024-11-30 17:45:09,CLI001636,PROD000075,Ecommerce,1,302.01,0.096,302.01,28.99,273.02
PED0038183,2024-12-16 15:05:04,CLI000162,PROD000036,Loja Física,1,353.22,0.154,353.22,54.4,298.82
PED0022802,2024-11-27 17:23:52,CLI001977,PROD000018,Ecommerce,4,1049.19,0.076,4196.76,318.95,3877.81
PED0011070,2023-11-03 12:10:07,CLI001660,PROD000098,Ecommerce,2,728.24,0.019,1456.48,27.67,1428.81
PED0001314,2025-03-03 15:30:04,CLI000581,PROD000107,Loja Física,1,1245.19,0.086,1245.19,107.09,1138.1
PED0034943,2025-02-19 20:40:34,CLI000650,PROD000114,Loja Física,1,593.54,0.151,593.54,89.62,503.92
PED0018540,2024-08-12 10:57:41,CLI000914,PROD000098,Ecommerce,1,774.47,0.077,774.47,59.63,714.84
PED0006680,2023-12-18 15:49:56,CLI000151,PROD000004,Loja Física,2,75.28,0.08,150.56,12.04,138.52
PED0015140,2024-06-02 10:48:02,CLI000848,PROD000046,Marketplace,2,196.47,0.054,392.94,21.22,371.72
PED0013988,2024-07-29 16:39:29,CLI000251,PROD000082,Ecommerce,1,690.33,0.081,690.33,55.92,634.41
PED0025723,2025-06-18 13:50:45,CLI000504,PROD000120,Ecommerce,1,905.79,0.072,905.79,65.22,840.57
PED0010767,2024-04-30 13:15:06,CLI001598,PROD000005,Marketplace,1,637.22,0.115,637.22,73.28,563.94
PED0012012,2024-10-02 00:18:48,CLI000397,PROD000081,Loja Física,1,505.1,0.0,505.1,0.0,505.1
PED0043278,2024-06-15 20:38:17,CLI001534,PROD000004,Ecommerce,2,85.96,0.0,171.92,0.0,171.92
PED0005169,2024-02-05 09:45:12,CLI001504,PROD000016,Ecommerce,2,420.08,0.093,840.16,78.13,762.03
PED0040565,2025-08-03 16:14:42,CLI001560,PROD000142,Marketplace,3,1000.22,0.064,3000.66,192.04,2808.62
PED0040754,2023-06-01 04:02:45,CLI000775,PROD000047,Ecommerce,2,284.66,0.036,569.32,20.5,548.82
PED0004496,2025-07-18 09:22:14,CLI001512,PROD000055,Ecommerce,1,944.16,0.134,944.16,126.52,817.64
PED0021953,2024-06-13 13:15:49,CLI001984,PROD000020,Ecommerce,1,1037.27,0.077,1037.27,79.87,957.4
PED0019731,2025-07-30 16:17:26,CLI000746,PROD000097,Ecommerce,1,360.99,0.145,360.99,52.34,308.65
PED0023501,2023-12-15 13:39:43,CLI000588,PROD000008,Ecommerce,1,767.32,0.0,767.32,0.0,767.32
PED0042876,2023-07-20 16:17:40,CLI000543,PROD000147,Ecommerce,1,795.19,0.08,795.19,63.62,731.57
PED0034187,2024-12-20 11:05:41,CLI001481,PROD000013,Ecommerce,2,1220.32,0.055,2440.64,134.24,2306.4
PED0026917,2024-06-26 19:17:23,CLI000560,PROD000089,Ecommerce,1,547.62,0.083,547.62,45.45,502.17
PED0023400,2024-12-12 20:18:00,CLI001045,PROD000071,Ecommerce,2,1092.83,0.0,2185.66,0.0,2185.66
PED0017289,2024-05-12 21:59:00,CLI000312,PROD000139,Ecommerce,2,714.5,0.106,1429.0,151.47,1277.53
PED0041540,2024-10-22 21:55:02,CLI000172,PROD000090,Ecommerce,3,891.97,0.078,2675.91,208.72,2467.19
PED0036090,2024-12-20 12:12:36,CLI000306,PROD000003,Ecommerce,1,524.97,0.068,524.97,35.7,489.27
PED0006472,2024-12-06 10:30:30,CLI001040,PROD000132,Ecommerce,1,1181.03,0.039,1181.03,46.06,1134.97
PED0006218,2025-01-10 01:22:50,CLI000960,PROD000115,Ecommerce,1,255.9,0.088,255.9,22.52,233.38
PED0033577,2025-03-17 09:13:40,CLI001386,PROD000147,Ecommerce,1,826.0,0.057,826.0,47.08,778.92
PED0001970,2024-06-12 23:27:35,CLI001213,PROD000075,Marketplace,1,344.45,0.035,344.45,12.06,332.39
PED0020224,2024-06-02 19:34:32,CLI000848,PROD000113,Ecommerce,1,785.23,0.035,785.23,27.48,757.75
PED0031279,2024-08-17 10:58:06,CLI000095,PROD000026,Loja Física,2,1026.37,0.087,2052.74,178.59,1874.15
PED0020295,2024-07-10 12:58:04,CLI001158,PROD000101,Marketplace,1,111.94,0.028,111.94,3.13,108.81
PED0018347,2023-04-02 21:08:49,CLI001539,PROD000046,Ecommerce,1,183.67,0.086,183.67,15.8,167.87
PED0027215,2024-11-21 10:08:13,CLI001223,PROD000105,Ecommerce,2,695.65,0.066,1391.3,91.83,1299.47
PED0036436,2025-04-06 18:36:05,CLI001250,PROD000132,Ecommerce,1,1225.01,0.076,1225.01,93.1,1131.91
PED0010520,2024-11-22 01:34:45,CLI000266,PROD000001,Marketplace,2,365.52,0.0,731.04,0.0,731.04
PED0013228,2025-07-18 18:13:05,CLI000402,PROD000055,Ecommerce,1,1055.79,0.051,1055.79,53.85,1001.94
PED0012084,2024-08-13 13:57:12,CLI001542,PROD000099,Ecommerce,2,386.03,0.048,772.06,37.06,735.0
PED0013838,2024-04-17 00:56:07,CLI000744,PROD000116,Ecommerce,3,1128.39,0.049,3385.17,165.87,3219.3
PED0033454,2024-08-12 12:42:24,CLI000156,PROD000087,Ecommerce,1,876.74,0.107,876.74,93.81,782.93
PED0042614,2025-04-17 16:30:06,CLI000208,PROD000061,Ecommerce,3,898.23,0.012,2694.69,32.34,2662.35
PED0004910,2024-03-30 16:48:47,CLI001927,PROD000004,Loja Física,1,83.34,0.007,83.34,0.58,82.76
PED0021100,2025-08-03 11:32:00,CLI001814,PROD000076,Ecommerce,2,350.47,0.0,700.94,0.0,700.94
PED0015025,2024-12-08 02:17:32,CLI001888,PROD000144,Ecommerce,1,1153.83,0.031,1153.83,35.77,1118.06
PED0004770,2024-05-18 19:02:30,CLI000624,PROD000127,Ecommerce,1,1122.69,0.038,1122.69,42.66,1080.03
PED0031463,2024-07-14 11:49:33,CLI000703,PROD000143,Marketplace,1,751.9,0.053,751.9,39.85,712.05
PED0034053,2024-11-17 18:06:43,CLI001851,PROD000059,Ecommerce,1,707.67,0.095,707.67,67.23,640.44
PED0041858,2023-12-18 12:23:10,CLI001543,PROD000041,Loja Física,1,369.29,0.004,369.29,1.48,367.81
PED0033273,2024-06-17 15:38:12,CLI001975,PROD000008,Loja Física,1,735.67,0.088,735.67,64.74,670.93
PED0023183,2024-04-18 12:40:23,CLI000123,PROD000042,Ecommerce,1,284.39,0.046,284.39,13.08,271.31
PED0043974,2023-08-22 11:25:44,CLI000198,PROD000003,Ecommerce,3,601.6,0.143,1804.8,258.09,1546.71
PED0031505,2025-05-04 18:56:43,CLI000130,PROD000065,Ecommerce,1,470.46,0.05,470.46,23.52,446.94
PED0011139,2024-04-01 14:47:42,CLI000923,PROD000035,Ecommerce,2,458.35,0.184,916.7,168.67,748.03
PED0023301,2025-07-20 11:28:56,CLI001417,PROD000124,Ecommerce,1,714.9,0.0,714.9,0.0,714.9
PED0032324,2023-12-23 11:02:27,CLI000442,PROD000120,Ecommerce,1,976.56,0.114,976.56,111.33,865.23
PED0011062,2025-03-09 11:21:28,CLI001737,PROD000120,Loja Física,2,857.38,0.059,1714.76,101.17,1613.59
PED0035331,2024-11-02 11:27:16,CLI000421,PROD000087,Loja Física,2,968.72,0.138,1937.44,267.37,1670.07
PED0016403,2024-02-12 19:50:22,CLI000406,PROD000028,Ecommerce,2,790.69,0.066,1581.38,104.37,1477.01
PED0026809,2025-02-09 04:07:25,CLI001749,PROD000125,Ecommerce,1,302.04,0.0,302.04,0.0,302.04
PED0027135,2025-04-29 00:34:53,CLI001018,PROD000046,Marketplace,2,235.11,0.0,470.22,0.0,470.22
PED0031945,2025-06-23 00:22:15,CLI001132,PROD000140,Ecommerce,1,691.46,0.027,691.46,18.67,672.79
PED0038042,2024-01-13 09:00:06,CLI001671,PROD000072,Ecommerce,4,917.55,0.116,3670.2,425.74,3244.46
PED0023943,2025-06-18 20:20:18,CLI000504,PROD000036,Loja Física,1,328.34,0.019,328.34,6.24,322.1
PED0002232,2024-12-11 04:04:30,CLI000657,PROD000043,Ecommerce,2,400.17,0.074,800.34,59.23,741.11
PED0012759,2024-06-20 16:50:02,CLI000988,PROD000103,Marketplace,1,791.48,0.132,791.48,104.48,687.0
PED0014794,2024-11-16 10:49:17,CLI001310,PROD000111,Ecommerce,1,85.21,0.11,85.21,9.37,75.84
PED0018273,2024-04-18 00:55:21,CLI001693,PROD000042,Ecommerce,4,240.55,0.126,962.2,121.24,840.96
PED0031477,2024-01-17 16:07:44,CLI000802,PROD000100,Marketplace,1,229.75,0.011,229.75,2.53,227.22
PED0040414,2023-04-06 12:52:46,CLI001859,PROD000005,Ecommerce,1,780.23,0.0,780.23,0.0,780.23
PED0036640,2024-06-28 03:28:35,CLI001958,PROD000043,Ecommerce,3,317.14,0.044,951.42,41.86,909.56
PED0020098,2024-12-31 10:12:45,CLI001646,PROD000076,Marketplace,1,305.38,0.062,305.38,18.93,286.45
PED0039808,2023-06-09 02:36:57,CLI000852,PROD000026,Loja Física,1,863.02,0.027,863.02,23.3,839.72
PED0027033,2024-08-24 21:10:52,CLI000976,PROD000039,Loja Física,2,75.16,0.026,150.32,3.91,146.41
PED0001826,2024-12-07 15:14:59,CLI001239,PROD000082,Marketplace,2,714.3,0.088,1428.6,125.72,1302.88
PED0005594,2025-04-06 21:30:39,CLI000546,PROD000075,Loja Física,1,287.28,0.0,287.28,0.0,287.28
PED0026231,2025-02-15 06:13:09,CLI000029,PROD000098,Ecommerce,1,790.64,0.118,790.64,93.3,697.34
PED0016744,2025-03-08 07:17:43,CLI000430,PROD000082,Ecommerce,2,678.75,0.042,1357.5,57.02,1300.48
PED0022828,2024-03-22 22:07:13,CLI001148,PROD000083,Marketplace,2,441.99,0.0,883.98,0.0,883.98
PED0014455,2025-06-11 11:01:09,CLI000185,PROD000038,Ecommerce,1,614.09,0.0,614.09,0.0,614.09
PED0041741,2024-09-05 17:01:11,CLI001550,PROD000057,Ecommerce,1,762.17,0.068,762.17,51.83,710.34
PED0007285,2023-11-09 10:14:36,CLI000820,PROD000111,Ecommerce,1,92.79,0.062,92.79,5.75,87.04
PED0028026,2025-01-13 17:09:59,CLI000748,PROD000072,Ecommerce,2,1039.25,0.0,2078.5,0.0,2078.5
PED0044004,2024-07-29 17:26:51,CLI000464,PROD000033,Ecommerce,1,801.12,0.133,801.12,106.55,694.57
PED0035566,2025-02-24 12:32:15,CLI000478,PROD000104,Ecommerce,1,546.09,0.018,546.09,9.83,536.26
PED0000132,2023-12-29 19:59:37,CLI000047,PROD000024,Ecommerce,2,883.01,0.103,1766.02,181.9,1584.12
PED0018772,2024-09-08 17:54:19,CLI001011,PROD000128,Ecommerce,1,72.64,0.027,72.64,1.96,70.68
PED0007294,2025-07-16 13:51:45,CLI000655,PROD000072,Ecommerce,1,854.1,0.034,854.1,29.04,825.06
PED0033577,2025-08-09 11:26:51,CLI001600,PROD000130,Marketplace,1,599.06,0.044,599.06,26.36,572.7
PED0011761,2023-11-04 13:53:18,CLI000170,PROD000059,Marketplace,1,752.05,0.007,752.05,5.26,746.79
PED0016452,2025-06-27 19:57:36,CLI000784,PROD000115,Ecommerce,1,253.48,0.073,253.48,18.5,234.98
PED0001549,2025-02-08 17:39:17,CLI001336,PROD000063,Marketplace,1,191.97,0.146,191.97,28.03,163.94
PED0025605,2023-07-29 15:22:14,CLI000009,PROD000112,Ecommerce,2,538.14,0.059,1076.28,63.5,1012.78
PED0029766,2024-06-07 17:19:31,CLI001409,PROD000146,Ecommerce,1,183.73,0.0,183.73,0.0,183.73
PED0002858,2025-07-28 20:54:54,CLI001833,PROD000056,Ecommerce,1,383.6,0.011,383.6,4.22,379.38
PED0002888,2024-08-04 11:14:11,CLI001312,PROD000016,Ecommerce,2,484.25,0.092,968.5,89.1,879.4
PED0002020,2024-11-29 10:45:13,CLI000871,PROD000077,Loja Física,1,758.99,0.044,758.99,33.4,725.59
PED0028208,2024-10-03 15:13:38,CLI000082,PROD000114,Ecommerce,2,738.61,0.026,1477.22,38.41,1438.81
PED0010370,2023-12-05 09:35:09,CLI000897,PROD000071,Ecommerce,1,834.76,0.015,834.76,12.52,822.24
PED0027402,2025-04-13 03:33:17,CLI000437,PROD000097,Loja Física,2,380.33,0.085,760.66,64.66,696.0
PED0036499,2025-03-07 18:15:51,CLI000168,PROD000088,Loja Física,1,861.99,0.106,861.99,91.37,770.62
PED0003953,2024-12-09 04:33:22,CLI000291,PROD000018,Ecommerce,4,1059.77,0.106,4239.08,449.34,3789.74
PED0001217,2024-06-15 16:53:40,CLI000921,PROD000044,Ecommerce,1,1047.54,0.095,1047.54,99.52,948.02
PED0031960,2025-08-02 11:57:09,CLI001614,PROD000082,Marketplace,1,636.68,0.006,636.68,3.82,632.86
PED0029754,2025-06-24 09:06:58,CLI001828,PROD000125,Ecommerce,1,305.66,0.0,305.66,0.0,305.66
