PedidoID,DataHoraVenda,ClienteID,ProdutoID,Canal,Qtde,PrecoUnitario,DescontoPct,ValorBruto,ValorDesconto,ValorLiquido
PED0011240,2025-07-13 15:44:44,CLI000629,PROD000039,Ecommerce,1,82.25,0.082,82.25,6.74,75.51
PED0010249,2025-06-10 13:55:19,CLI001219,PROD000129,Ecommerce,1,1193.0,0.0,1193.0,0.0,1193.0
PED0013749,2024-12-07 09:36:18,CLI000314,PROD000099,Ecommerce,2,331.44,0.024,662.88,15.91,646.97
PED0044389,2024-09-26 17:57:15,CLI001469,PROD000095,Loja Física,2,1063.75,0.006,2127.5,12.76,2114.74
PED0021829,2024-09-14 22:24:13,CLI001009,PROD000135,Loja Física,1,632.13,0.109,632.13,68.9,563.23
PED0039011,2025-04-14 20:02:33,CLI001321,PROD000074,Ecommerce,3,1353.73,0.0,4061.19,0.0,4061.19
PED0025944,2025-01-10 10:45:46,CLI000738,PROD000103,Loja Física,1,770.12,0.005,770.12,3.85,766.27
PED0031493,2024-07-23 17:30:02,CLI001133,PROD000125,Ecommerce,2,316.23,0.062,632.46,39.21,593.25
PED0040993,2024-02-16 13:10:00,CLI001318,PROD000008,Ecommerce,1,722.46,0.026,722.46,18.78,703.68
PED0037035,2025-06-02 14:47:09,CLI001875,PROD000055,Ecommerce,2,1059.48,0.149,2118.96,315.73,1803.23
PED0044336,2024-05-24 15:25:25,CLI000194,PROD000081,Loja Física,1,668.18,0.048,668.18,32.07,636.11
PED0003996,2025-04-08 20:15:39,CLI000733,PROD000035,Marketplace,1,352.7,0.071,352.7,25.04,327.66
PED0036271,2024-03-16 15:32:28,CLI001130,PROD000012,Marketplace,3,708.95,0.014,2126.85,29.78,2097.07
PED0030441,2024-12-04 18:39:33,CLI001886,PROD000011,Ecommerce,2,113.62,0.088,227.24,20.0,207.24
PED0016461,2024-11-27 15:03:55,CLI000750,PROD000056,Ecommerce,5,355.41,0.114,1777.05,202.58,1574.47
PED0030651,2024-11-13 05:25:25,CLI001078,PROD000064,Loja Física,2,809.97,0.1,1619.94,161.99,1457.95
PED0024533,2024-01-02 01:04:12,CLI001464,PROD000116,Marketplace,1,1103.11,0.0,1103.11,0.0,1103.11
PED0026129,2024-08-11 16:30:57,CLI000578,PROD000138,Ecommerce,1,168.48,0.012,168.48,2.02,166.46
PED0014428,2024-11-01 16:17:36,CLI000943,PROD000071,Ecommerce,2,986.72,0.087,1973.44,171.69,1801.75
PED0019264,2024-11-30 09:46:47,CLI001636,PROD000083,Marketplace,1,439.76,0.063,439.76,27.7,412.06
PED0041258,2023-12-26 00:54:49,CLI000447,PROD000045,Ecommerce,1,163.4,0.0,163.4,0.0,163.4
PED0006696,2025-06-01 19:45:34,CLI001614,PROD000018,Marketplace,2,1114.56,0.061,2229.12,135.98,2093.14
PED0026040,2024-10-04 11:43:12,CLI001231,PROD000064,Loja Física,2,749.52,0.071,1499.04,106.43,1392.61
PED0018611,2024-06-02 02:53:02,CLI001169,PROD000143,Ecommerce,1,690.66,0.087,690.66,60.09,630.57
PED0040261,2025-04-30 00:00:48,CLI001071,PROD000069,Ecommerce,1,194.34,0.044,194.34,8.55,185.79
PED0009298,2024-04-12 15:07:30,CLI001148,PROD000055,Loja Física,1,922.08,0.08,922.08,73.77,848.31
PED0006380,2024-05-12 09:59:01,CLI000179,PROD000133,Marketplace,1,359.02,0.0,359.02,0.0,359.02
PED0035940,2025-03-10 11:20:17,CLI001328,PROD000032,Ecommerce,1,960.61,0.059,960.61,56.68,903.93
PED0014661,2024-07-25 19:44:15,CLI000567,PROD000102,Ecommerce,3,163.15,0.006,489.45,2.94,486.51
PED0029580,2024-01-20 14:51:34,CLI001157,PROD000137,Ecommerce,1,1055.13,0.108,1055.13,113.95,941.18
PED0021169,2025-02-02 03:48:26,CLI001576,PROD000092,Ecommerce,1,685.59,0.0,685.59,0.0,685.59
PED0036641,2024-11-15 12:46:08,CLI001425,PROD000125,Ecommerce,1,309.9,0.0,309.9,0.0,309.9
PED0011990,2025-03-04 02:06:41,CLI001955,PROD000126,Ecommerce,2,499.65,0.11,999.3,109.92,889.38
PED0003342,2024-01-20 00:50:56,CLI000997,PROD000036,Marketplace,1,369.69,0.033,369.69,12.2,357.49
PED0022543,2025-03-21 17:55:28,CLI001727,PROD000070,Ecommerce,5,175.87,0.018,879.35,15.83,863.52
PED0008140,2025-03-15 00:20:20,CLI001437,PROD000094,Ecommerce,2,942.51,0.0,1885.02,0.0,1885.02
PED0034374,2024-09-14 09:32:55,CLI001133,PROD000118,Marketplace,1,525.23,0.047,525.23,24.69,500.54
PED0006971,2023-12-30 15:50:49,CLI000365,PROD000150,Ecommerce,1,517.0,0.047,517.0,24.3,492.7
PED0027771,2025-05-19 09:04:54,CLI001788,PROD000075,Ecommerce,2,319.5,0.024,639.0,15.34,623.66
PED0040853,2025-01-17 20:30:08,CLI000618,PROD000041,Marketplace,1,396.82,0.109,396.82,43.25,353.57
PED0028220,2025-02-07 15:28:23,CLI001665,PROD000026,Ecommerce,2,859.64,0.103,1719.28,177.09,1542.19
PED0042564,2025-02-27 13:58:26,CLI001444,PROD000117,Ecommerce,1,657.4,0.067,657.4,44.05,613.35
PED0003086,2025-07-23 10:11:40,CLI001407,PROD000033,Ecommerce,3,912.96,0.092,2738.88,251.98,2486.9
PED0014958,2024-11-17 23:22:28,CLI000673,PROD000070,Marketplace,2,153.85,0.124,307.7,38.15,269.55
PED0033273,2025-02-06 18:55:52,CLI001824,PROD000114,Ecommerce,1,707.06,0.112,707.06,79.19,627.87
PED0034104,2023-12-17 10:50:52,CLI000720,PROD000061,Marketplace,2,999.43,0.0,1998.86,0.0,1998.86
PED0028890,2025-04-19 18:43:39,CLI001220,PROD000122,Ecommerce,2,164.71,0.037,329.42,12.19,317.23
PED0033636,2024-11-13 07:08:33,CLI001214,PROD000117,Ecommerce,1,733.42,0.083,733.42,60.87,672.55
PED0034575,2024-08-16 05:34:33,CLI000182,PROD000079,Ecommerce,2,1083.59,0.115,2167.18,249.23,1917.95
PED0016276,2025-06-01 17:28:46,CLI000524,PROD000144,Loja Física,1,1012.85,0.123,1012.85,124.58,888.27
PED0000568,2023-06-23 23:53:41,CLI001506,PROD000121,Loja Física,2,1003.62,0.085,2007.24,170.62,1836.62
PED0035349,2025-02-21 23:47:19,CLI000858,PROD000043,Ecommerce,1,356.83,0.133,356.83,47.46,309.37
PED0015646,2025-02-19 18:12:10,CLI000528,PROD000045,Ecommerce,3,206.73,0.083,620.19,51.48,568.71
PED0037797,2025-08-09 16:06:24,CLI001969,PROD000102,Ecommerce,1,188.8,0.0,188.8,0.0,188.8
PED0007024,2025-05-19 17:27:41,CLI001788,PROD000078,Ecommerce,1,273.23,0.02,273.23,5.46,267.77
PED0017883,2025-04-20 09:43:59,CLI000843,PROD000073,Loja Física,1,492.91,0.023,492.91,11.34,481.57
PED0028880,2024-12-18 22:23:10,CLI000123,PROD000079,Ecommerce,1,993.95,0.043,993.95,42.74,951.21
PED0001579,2024-11-23 19:34:31,CLI001561,PROD000023,Ecommerce,2,1001.37,0.115,2002.74,230.32,1772.42
PED0020062,2025-03-05 06:49:15,CLI001913,PROD000073,Ecommerce,4,557.58,0.082,2230.32,182.89,2047.43
PED0030843,2025-05-26 20:44:42,CLI000679,PROD000014,Ecommerce,3,1164.75,0.113,3494.25,394.85,3099.4
PED0016744,2025-07-05 09:12:12,CLI001685,PROD000097,Ecommerce,1,374.09,0.091,374.09,34.04,340.05
PED0016025,2025-05-25 18:55:29,CLI001991,PROD000147,Ecommerce,1,794.9,0.046,794.9,36.57,758.33
PED0031392,2024-10-24 13:28:41,CLI001499,PROD000055,Ecommerce,1,860.54,0.0,860.54,0.0,860.54
PED0004140,2025-02-02 16:44:58,CLI000804,PROD000016,Loja Física,1,521.1,0.0,521.1,0.0,521.1
PED0032064,2024-12-10 16:31:25,CLI000180,PROD000022,Ecommerce,1,541.17,0.035,541.17,18.94,522.23
PED0039364,2024-03-14 16:10:41,CLI000538,PROD000032,Ecommerce,2,926.69,0.058,1853.38,107.5,1745.88
PED0013712,2025-05-22 09:06:18,CLI001798,PROD000095,Ecommerce,1,986.09,0.09,986.09,88.75,897.34
PED0042905,2024-07-04 16:56:34,CLI000557,PROD000091,Loja Física,2,665.9,0.085,1331.8,113.2,1218.6
PED0016131,2024-07-23 13:57:23,CLI000059,PROD000137,Ecommerce,1,992.75,0.0,992.75,0.0,992.75
PED0016210,2025-03-12 15:21:46,CLI001419,PROD000068,Ecommerce,1,554.96,0.0,554.96,0.0,554.96
PED0028209,2025-05-13 23:45:45,CLI000257,PROD000104,Marketplace,1,565.71,0.073,565.71,41.3,524.41
PED0032209,2024-09-25 15:27:29,CLI000157,PROD000021,Marketplace,1,610.17,0.046,610.17,28.07,582.1
PED0006538,2023-08-30 14:16:38,CLI001251,PROD000017,Marketplace,1,518.32,0.067,518.32,34.73,483.59
PED0029276,2025-04-25 13:39:59,CLI000799,PROD000115,Ecommerce,1,300.62,0.127,300.62,38.18,262.44
PED0013290,2024-07-24 13:39:11,CLI000694,PROD000118,Marketplace,1,489.73,0.093,489.73,45.54,444.19
PED0032586,2023-03-14 20:03:07,CLI001229,PROD000086,Ecommerce,2,724.74,0.025,1449.48,36.24,1413.24
PED0009393,2025-03-28 21:23:31,CLI001880,PROD000132,Loja Física,1,969.43,0.0,969.43,0.0,969.43
PED0005530,2023-11-19 03:04:57,CLI000165,PROD000123,Ecommerce,4,1065.45,0.029,4261.8,123.59,4138.21
PED0024933,2024-12-28 13:56:08,CLI000608,PROD000064,Marketplace,2,740.66,0.024,1481.32,35.55,1445.77
PED0026196,2023-06-13 22:00:15,CLI001260,PROD000137,Marketplace,3,1179.1,0.161,3537.3,569.51,2967.79
PED0004288,2024-04-26 20:18:30,CLI000292,PROD000028,Ecommerce,1,742.67,0.063,742.67,46.79,695.88
PED0043863,2023-09-26 19:10:22,CLI001584,PROD000021,Ecommerce,2,759.35,0.036,1518.7,54.67,1464.03
PED0029507,2024-08-13 13:07:10,CLI001542,PROD000109,Loja Física,1,1156.18,0.0,1156.18,0.0,1156.18
PED0008551,2024-02-29 19:53:29,CLI000037,PROD000016,Loja Física,2,443.33,0.0,886.66,0.0,886.66
PED0027032,2025-03-25 08:40:24,CLI001826,PROD000063,Marketplace,1,203.23,0.0,203.23,0.0,203.23
PED0011628,2023-08-03 20:00:59,CLI000184,PROD000122,Ecommerce,1,159.47,0.0,159.47,0.0,159.47
PED0033139,2025-02-14 10:15:45,CLI001087,PROD000105,Ecommerce,1,631.23,0.117,631.23,73.85,557.38
PED0024067,2025-04-13 09:28:40,CLI001962,PROD000054,Ecommerce,1,939.96,0.064,939.96,60.16,879.8
PED0008338,2025-03-13 17:50:45,CLI001510,PROD000072,Ecommerce,1,832.13,0.07,832.13,58.25,773.88
PED0017739,2024-03-30 10:31:56,CLI000866,PROD000007,Ecommerce,3,678.3,0.072,2034.9,146.51,1888.39
PED0026161,2024-06-01 06:02:34,CLI001271,PROD000113,Loja Física,3,825.15,0.171,2475.45,423.3,2052.15
PED0043083,2025-04-18 09:40:55,CLI000470,PROD000061,Ecommerce,1,1090.75,0.027,1090.75,29.45,1061.3
PED0016018,2023-10-06 14:40:33,CLI000370,PROD000086,Ecommerce,1,811.35,0.0,811.35,0.0,811.35
PED0026691,2024-06-02 13:51:23,CLI000156,PROD000064,Ecommerce,3,797.03,0.091,2391.09,217.59,2173.5
PED0007449,2024-01-01 15:16:02,CLI001431,PROD000083,Ecommerce,3,403.11,0.071,1209.33,85.86,1123.47
PED0039956,2025-01-06 13:17:18,CLI000669,PROD000060,Ecommerce,3,1114.59,0.056,3343.77,187.25,3156.52
PED0000090,2024-12-06 19:52:37,CLI001005,PROD000079,Ecommerce,2,996.63,0.092,1993.26,183.38,1809.88
PED0040370,2023-06-19 06:18:22,CLI001839,PROD000099,Ecommerce,2,386.96,0.087,773.92,67.33,706.59
PED0032050,2025-05-09 14:45:51,CLI000358,PROD000111,Ecommerce,1,84.5,0.113,84.5,9.55,74.95
PED0011479,2023-12-04 09:51:18,CLI001419,PROD000075,Ecommerce,2,345.66,0.08,691.32,55.31,636.01
PED0040112,2024-07-29 20:57:59,CLI000456,PROD000134,Ecommerce,2,204.47,0.0,408.94,0.0,408.94
PED0003599,2025-06-04 18:27:15,CLI001898,PROD000126,Ecommerce,2,581.73,0.059,1163.46,68.64,1094.82
PED0011910,2024-07-04 22:03:11,CLI001624,PROD000124,Ecommerce,1,725.2,0.096,725.2,69.62,655.58
PED0012575,2024-11-05 13:52:52,CLI001611,PROD000080,Ecommerce,1,1151.51,0.099,1151.51,114.0,1037.51
PED0031502,2023-12-05 14:24:00,CLI000897,PROD000112,Ecommerce,1,635.85,0.177,635.85,112.55,523.3
PED0039026,2024-04-07 14:44:46,CLI001959,PROD000019,Ecommerce,1,893.44,0.036,893.44,32.16,861.28
PED0010005,2023-04-25 17:07:38,CLI001573,PROD000026,Ecommerce,1,864.04,0.037,864.04,31.97,832.07
PED0014137,2024-12-16 03:56:45,CLI001577,PROD000054,Ecommerce,1,973.56,0.0,973.56,0.0,973.56
PED0018564,2025-03-19 07:03:49,CLI000047,PROD000141,Ecommerce,4,908.43,0.056,3633.72,203.49,3430.23
PED0039264,2025-05-30 22:47:11,CLI000290,PROD000066,Ecommerce,1,88.94,0.111,88.94,9.87,79.07
PED0037529,2025-01-12 17:49:56,CLI001103,PROD000135,Ecommerce,1,533.02,0.091,533.02,48.5,484.52
PED0043356,2025-03-30 09:04:50,CLI001051,PROD000105,Ecommerce,1,667.05,0.087,667.05,58.03,609.02
PED0004793,2025-06-25 23:40:14,CLI000582,PROD000047,Ecommerce,3,340.29,0.028,1020.87,28.58,992.29
PED0027857,2024-11-05 13:17:22,CLI000413,PROD000116,Ecommerce,2,1149.66,0.076,2299.32,174.75,2124.57
PED0041509,2024-05-30 08:39:12,CLI001920,PROD000047,Marketplace,1,348.7,0.092,348.7,32.08,316.62
PED0002659,2024-06-17 18:23:11,CLI001503,PROD000150,Loja Física,1,450.56,0.083,450.56,37.4,413.16
PED0018531,2024-04-17 16:38:25,CLI000490,PROD000107,Loja Física,2,1311.51,0.084,2623.02,220.33,2402.69
PED0042827,2024-06-18 01:24:13,CLI001521,PROD000013,Ecommerce,1,1349.14,0.0,1349.14,0.0,1349.14
PED0043392,2024-07-14 15:57:41,CLI000703,PROD000019,Marketplace,1,891.9,0.05,891.9,44.6,847.3
PED0036733,2025-01-23 04:03:39,CLI001531,PROD000004,Ecommerce,1,84.13,0.114,84.13,9.59,74.54
PED0029179,2024-10-01 16:06:37,CLI000948,PROD000059,Loja Física,1,564.15,0.108,564.15,60.93,503.22
PED0012270,2024-04-25 16:59:56,CLI001937,PROD000090,Loja Física,1,915.89,0.098,915.89,89.76,826.13
PED0032447,2025-07-23 00:35:53,CLI000876,PROD000116,Ecommerce,1,1129.18,0.053,1129.18,59.85,1069.33
PED0039572,2025-01-30 21:55:36,CLI001172,PROD000115,Ecommerce,3,297.78,0.118,893.34,105.41,787.93
PED0030134,2024-03-13 21:18:25,CLI001344,PROD000095,Marketplace,2,1060.16,0.005,2120.32,10.6,2109.72
PED0030892,2025-06-27 15:54:12,CLI001741,PROD000098,Ecommerce,2,722.24,0.05,1444.48,72.22,1372.26
PED0002006,2025-06-19 09:04:23,CLI000019,PROD000121,Marketplace,1,835.81,0.013,835.81,10.87,824.94
PED0013575,2024-05-26 12:08:43,CLI001624,PROD000035,Ecommerce,1,354.01,0.005,354.01,1.77,352.24
PED0022918,2024-09-24 09:37:45,CLI001794,PROD000029,Marketplace,1,142.76,0.107,142.76,15.28,127.48
PED0012692,2024-06-20 11:00:21,CLI001817,PROD000016,Ecommerce,1,529.06,0.033,529.06,17.46,511.6
PED0039262,2023-12-25 23:07:25,CLI001726,PROD000144,Ecommerce,2,986.39,0.106,1972.78,209.11,1763.67
PED0008083,2023-05-02 18:36:20,CLI001973,PROD000029,Ecommerce,1,178.45,0.154,178.45,27.48,150.97
PED0029861,2025-04-03 15:35:57,CLI000791,PROD000127,Loja Física,1,916.95,0.109,916.95,99.95,817.0
PED0008651,2023-11-04 09:13:50,CLI001954,PROD000067,Ecommerce,1,253.08,0.052,253.08,13.16,239.92
PED0005394,2025-08-09 21:07:10,CLI001461,PROD000078,Ecommerce,1,272.13,0.101,272.13,27.49,244.64
PED0021743,2024-01-08 05:09:51,CLI000538,PROD000097,Ecommerce,1,418.28,0.038,418.28,15.89,402.39
PED0026657,2024-09-06 13:20:31,CLI001835,PROD000088,Ecommerce,2,774.22,0.06,1548.44,92.91,1455.53
PED0044042,2024-06-12 16:18:05,CLI000528,PROD000103,Loja Física,1,779.31,0.108,779.31,84.17,695.14
PED0039271,2025-04-21 17:31:19,CLI001199,PROD000113,Loja Física,2,704.32,0.0,1408.64,0.0,1408.64
PED0037033,2024-11-09 07:57:13,CLI001298,PROD000085,Ecommerce,3,810.76,0.11,2432.28,267.55,2164.73
PED0021607,2025-01-15 19:42:04,CLI001818,PROD000107,Marketplace,1,1327.77,0.135,1327.77,179.25,1148.52
PED0026088,2024-01-04 02:56:05,CLI000188,PROD000060,Ecommerce,2,1103.9,0.032,2207.8,70.65,2137.15
PED0018598,2025-08-05 18:41:58,CLI000778,PROD000066,Ecommerce,2,109.66,0.058,219.32,12.72,206.6
PED0024798,2025-04-22 19:29:50,CLI000707,PROD000138,Marketplace,2,178.28,0.037,356.56,13.19,343.37
PED0003767,2025-04-08 09:29:29,CLI000733,PROD000045,Ecommerce,4,184.96,0.131,739.84,96.92,642.92
PED0023328,2025-01-16 21:00:15,CLI000020,PROD000049,Ecommerce,2,774.7,0.026,1549.4,40.28,1509.12
PED0004859,2025-03-10 15:28:26,CLI000196,PROD000101,Ecommerce,1,120.97,0.0,120.97,0.0,120.97
PED0012852,2024-09-23 09:22:30,CLI000870,PROD000082,Loja Física,1,668.87,0.077,668.87,51.5,617.37
PED0010894,2025-02-24 15:54:19,CLI000614,PROD000128,Ecommerce,3,70.83,0.075,212.49,15.94,196.55
PED0009631,2025-06-27 19:25:28,CLI000784,PROD000051,Loja Física,2,520.59,0.053,1041.18,55.18,986.0
PED0019591,2023-04-19 01:35:51,CLI001282,PROD000135,Loja Física,1,638.15,0.0,638.15,0.0,638.15
PED0042650,2024-10-20 23:13:55,CLI001623,PROD000035,Ecommerce,2,396.5,0.044,793.0,34.89,758.11
PED0036826,2025-07-15 11:00:32,CLI000075,PROD000041,Marketplace,1,384.5,0.073,384.5,28.07,356.43
PED0036029,2023-09-08 06:48:18,CLI000635,PROD000135,Ecommerce,2,651.2,0.096,1302.4,125.03,1177.37
PED0040072,2024-12-25 18:20:31,CLI001205,PROD000026,Ecommerce,2,940.77,0.005,1881.54,9.41,1872.13
PED0014838,2025-08-06 00:44:50,CLI000342,PROD000055,Marketplace,1,913.97,0.009,913.97,8.23,905.74
PED0034295,2023-12-30 08:59:57,CLI000633,PROD000078,Ecommerce,1,312.71,0.057,312.71,17.82,294.89
PED0024503,2024-05-29 11:26:59,CLI001606,PROD000056,Ecommerce,1,318.98,0.008,318.98,2.55,316.43
PED0019546,2024-04-07 10:54:03,CLI001959,PROD000130,Loja Física,1,761.13,0.045,761.13,34.25,726.88
PED0009433,2025-04-15 12:02:19,CLI000397,PROD000125,Ecommerce,3,295.56,0.03,886.68,26.6,860.08
PED0016616,2024-05-01 20:14:20,CLI001666,PROD000036,Loja Física,1,384.56,0.0,384.56,0.0,384.56
PED0024756,2023-08-02 11:23:59,CLI001252,PROD000025,Marketplace,1,585.07,0.053,585.07,31.01,554.06
PED0037424,2025-05-31 20:05:53,CLI001674,PROD000079,Ecommerce,1,1224.18,0.05,1224.18,61.21,1162.97
PED0031555,2024-11-09 02:12:38,CLI001924,PROD000060,Marketplace,1,1203.66,0.115,1203.66,138.42,1065.24
PED0024875,2025-01-28 15:20:06,CLI000729,PROD000102,Ecommerce,1,164.69,0.183,164.69,30.14,134.55
PED0030969,2025-07-02 15:44:52,CLI000146,PROD000108,Marketplace,1,380.84,0.0,380.84,0.0,380.84
PED0009391,2024-10-05 20:59:08,CLI001087,PROD000070,Ecommerce,1,159.07,0.0,159.07,0.0,159.07
PED0039994,2024-12-29 11:05:06,CLI000252,PROD000073,Loja Física,1,588.52,0.095,588.52,55.91,532.61
PED0013873,2024-03-07 05:15:46,CLI000554,PROD000054,Marketplace,2,901.62,0.088,1803.24,158.69,1644.55
PED0000749,2025-04-24 17:23:18,CLI001672,PROD000084,Ecommerce,2,472.34,0.044,944.68,41.57,903.11
PED0016333,2025-05-28 18:08:51,CLI001077,PROD000064,Marketplace,1,785.64,0.066,785.64,51.85,733.79
PED0004621,2024-08-29 20:50:13,CLI001059,PROD000073,Loja Física,2,574.07,0.094,1148.14,107.93,1040.21
PED0009834,2023-11-28 15:41:09,CLI000247,PROD000150,Ecommerce,1,449.61,0.009,449.61,4.05,445.56
PED0000789,2024-10-18 04:15:26,CLI000053,PROD000004,Ecommerce,1,85.86,0.054,85.86,4.64,81.22
PED0032306,2025-08-06 04:01:52,CLI001426,PROD000083,Loja Física,1,417.53,0.159,417.53,66.39,351.14
PED0027941,2025-06-04 13:14:33,CLI000868,PROD000018,Loja Física,1,1101.59,0.032,1101.59,35.25,1066.34
PED0023388,2023-12-28 13:23:01,CLI001416,PROD000112,Ecommerce,5,526.86,0.0,2634.3,0.0,2634.3
PED0007165,2025-01-12 10:01:45,CLI001103,PROD000046,Marketplace,2,178.66,0.054,357.32,19.3,338.02
PED0005349,2024-09-28 11:01:52,CLI000467,PROD000037,Ecommerce,1,1250.46,0.069,1250.46,86.28,1164.18
PED0040087,2025-02-15 20:49:00,CLI000887,PROD000017,Ecommerce,1,505.04,0.044,505.04,22.22,482.82
PED0032880,2024-09-06 13:59:39,CLI000873,PROD000079,Ecommerce,1,1288.55,0.05,1288.55,64.43,1224.12
PED0040864,2025-02-24 06:57:37,CLI000817,PROD000132,Ecommerce,1,1105.05,0.045,1105.05,49.73,1055.32
PED0042254,2024-04-23 10:16:45,CLI001435,PROD000104,Ecommerce,1,560.82,0.155,560.82,86.93,473.89
PED0022286,2025-06-24 16:01:10,CLI000734,PROD000037,Ecommerce,1,1357.58,0.029,1357.58,39.37,1318.21
PED0005914,2025-04-07 20:07:54,CLI000747,PROD000050,Ecommerce,1,415.69,0.083,415.69,34.5,381.19
PED0036859,2023-11-18 18:39:17,CLI001482,PROD000119,Ecommerce,3,288.24,0.114,864.72,98.58,766.14
PED0004648,2024-01-19 10:16:59,CLI001918,PROD000136,Ecommerce,3,145.98,0.079,437.94,34.6,403.34
PED0018474,2025-03-21 10:45:46,CLI001262,PROD000143,Ecommerce,1,921.13,0.023,921.13,21.19,899.94
PED0029377,2025-01-10 09:15:58,CLI000818,PROD000023,Marketplace,2,964.47,0.083,1928.94,160.1,1768.84
PED0033094,2025-07-24 12:02:01,CLI001892,PROD000086,Ecommerce,1,933.88,0.037,933.88,34.55,899.33
PED0027902,2025-05-28 07:04:48,CLI000762,PROD000140,Ecommerce,2,782.83,0.023,1565.66,36.01,1529.65
PED0009150,2024-01-13 16:39:01,CLI001671,PROD000014,Ecommerce,1,1210.29,0.09,1210.29,108.93,1101.36
PED0023600,2025-06-01 22:40:47,CLI001742,PROD000024,Ecommerce,1,952.88,0.137,952.88,130.54,822.34
PED0042295,2024-10-06 15:36:08,CLI001488,PROD000120,Marketplace,1,933.82,0.033,933.82,30.82,903.0
PED0030708,2025-04-26 18:01:26,CLI001994,PROD000091,Ecommerce,2,591.28,0.125,1182.56,147.82,1034.74
PED0037643,2024-11-07 17:49:27,CLI000559,PROD000107,Marketplace,1,1273.73,0.095,1273.73,121.0,1152.73
PED0006399,2024-07-22 16:58:13,CLI000539,PROD000120,Ecommerce,4,834.28,0.094,3337.12,313.69,3023.43
PED0035755,2024-09-16 14:43:15,CLI000781,PROD000055,Loja Física,3,1085.37,0.12,3256.11,390.73,2865.38
PED0008270,2025-06-16 10:50:05,CLI001008,PROD000130,Marketplace,1,703.0,0.0,703.0,0.0,703.0
PED0037578,2024-11-05 19:55:46,CLI001800,PROD000021,Ecommerce,1,762.58,0.014,762.58,10.68,751.9
PED0031007,2024-08-26 12:57:41,CLI000254,PROD000027,Ecommerce,1,1156.05,0.13,1156.05,150.29,1005.76
PED0018836,2025-06-08 22:55:09,CLI001194,PROD000048,Ecommerce,2,598.09,0.061,1196.18,72.97,1123.21
PED0042755,2023-05-18 02:05:25,CLI001952,PROD000147,Loja Física,1,861.03,0.003,861.03,2.58,858.45
PED0035910,2025-07-22 15:04:13,CLI000087,PROD000044,Marketplace,1,952.87,0.104,952.87,99.1,853.77
PED0018739,2024-08-04 10:30:21,CLI001312,PROD000119,Ecommerce,1,357.71,0.061,357.71,21.82,335.89
PED0020616,2025-01-17 18:48:52,CLI001988,PROD000131,Ecommerce,1,221.68,0.038,221.68,8.42,213.26
PED0003549,2024-01-15 01:58:29,CLI001839,PROD000104,Marketplace,1,440.61,0.006,440.61,2.64,437.97
PED0008365,2025-05-24 12:10:15,CLI000855,PROD000140,Ecommerce,2,712.12,0.126,1424.24,179.45,1244.79
PED0017121,2024-12-08 21:21:21,CLI001163,PROD000145,Ecommerce,2,413.66,0.0,827.32,0.0,827.32
PED0042812,2025-02-18 10:02:27,CLI000038,PROD000047,Loja Física,3,273.76,0.02,821.28,16.43,804.85
PED0040218,2024-03-21 05:29:15,CLI000754,PROD000142,Marketplace,1,1221.59,0.023,1221.59,28.1,1193.49
PED0030543,2025-04-08 19:15:31,CLI000688,PROD000125,Ecommerce,1,320.3,0.05,320.3,16.02,304.28
PED0020465,2024-06-02 20:04:17,CLI000064,PROD000099,Loja Física,2,359.47,0.026,718.94,18.69,700.25
PED0003753,2024-03-24 04:18:55,CLI001971,PROD000050,Loja Física,2,453.94,0.035,907.88,31.78,876.1
PED0012339,2025-02-17 15:36:04,CLI000248,PROD000104,Ecommerce,2,455.25,0.076,910.5,69.2,841.3
PED0019847,2024-02-07 14:38:37,CLI001409,PROD000036,Ecommerce,1,337.29,0.087,337.29,29.34,307.95
PED0002786,2025-01-23 13:53:14,CLI001299,PROD000035,Ecommerce,3,415.43,0.085,1246.29,105.93,1140.36
PED0032042,2025-01-06 09:36:09,CLI001553,PROD000034,Ecommerce,1,1241.78,0.081,1241.78,100.58,1141.2
PED0039708,2024-05-08 16:40:28,CLI001895,PROD000038,Ecommerce,1,689.04,0.0,689.04,0.0,689.04
PED0026429,2025-04-15 01:35:41,CLI000466,PROD000029,Ecommerce,1,140.45,0.034,140.45,4.78,135.67
PED0000433,2024-02-04 21:42:01,CLI001164,PROD000064,Ecommerce,1,773.3,0.091,773.3,70.37,702.93
PED0016640,2023-10-27 18:29:41,CLI000776,PROD000035,Loja Física,4,352.8,0.112,1411.2,158.05,1253.15
PED0029323,2025-01-30 23:06:34,CLI000200,PROD000150,Ecommerce,1,492.88,0.052,492.88,25.63,467.25
PED0004504,2025-03-21 14:25:56,CLI001643,PROD000043,Ecommerce,1,425.37,0.055,425.37,23.4,401.97
PED0042213,2025-03-26 17:53:49,CLI000302,PROD000074,Ecommerce,2,1084.21,0.095,2168.42,206.0,1962.42
PED0004313,2024-04-14 19:55:32,CLI000779,PROD000127,Ecommerce,2,1122.06,0.157,2244.12,352.33,1891.79
PED0013229,2024-04-30 19:33:35,CLI001598,PROD000111,Ecommerce,1,84.84,0.066,84.84,5.6,79.24
PED0005181,2025-02-06 07:25:28,CLI001085,PROD000149,Ecommerce,1,261.36,0.0,261.36,0.0,261.36
PED0037702,2025-06-24 19:24:14,CLI001087,PROD000107,Loja Física,1,1132.84,0.015,1132.84,16.99,1115.85
